# Chunk-averaged data for fix netEndForces and group all
# Timestep Number-of-chunks Total-count
# Chunk Ncount v_netEndForce
  19 42 3.57787
  20 42 -0.0730864
71500 20 840
  1 42 0.832692
  2 42 -2.58788
  3 42 -0.880187
  4 42 -1.44603
  5 42 1.01792
  6 42 -5.47946
  7 42 -2.55672
  8 42 3.54894
  9 42 -4.34841
  10 42 -2.59616
  11 42 1.18607
  12 42 -0.446502
  13 42 4.38784
  14 42 -0.231216
  15 42 -2.49607
  16 42 2.23303
  17 42 -2.00868
  18 42 0.454984
  19 42 -2.39836
  20 42 -3.11123
71600 20 840
  1 42 -1.87138
  2 42 2.56724
  3 42 4.46152
  4 42 -0.461371
  5 42 4.13519
  6 42 1.05461
  7 42 6.47019
  8 42 5.66984
  9 42 -2.33898
  10 42 1.9972
  11 42 -0.258266
  12 42 -0.495738
  13 42 -0.415938
  14 42 1.39234
  15 42 3.87413
  16 42 1.54569
  17 42 -2.40172
  18 42 -1.77159
  19 42 -1.65034
  20 42 0.530385
71700 20 840
  1 42 1.78454
  2 42 -2.60962
  3 42 8.38552
  4 42 -0.173436
  5 42 -1.01175
  6 42 2.11634
  7 42 1.04945
  8 42 3.06948
  9 42 1.68686
  10 42 -2.39082
  11 42 3.90191
  12 42 5.26397
  13 42 -1.85506
  14 42 2.39996
  15 42 6.84303
  16 42 4.09337
  17 42 -0.209888
  18 42 4.32866
  19 42 -1.31854
  20 42 3.47286
71800 20 840
  1 42 -0.955357
  2 42 -1.71269
  3 42 3.92409
  4 42 -0.389877
  5 42 1.8166
  6 42 -2.90999
  7 42 -4.44334
  8 42 2.04175
  9 42 1.47733
  10 42 -2.2616
  11 42 4.19027
  12 42 3.00553
  13 42 0.442602
  14 42 -0.765227
  15 42 1.72613
  16 42 1.0827
  17 42 5.51468
  18 42 -1.38537
  19 42 1.4047
  20 42 1.63164
71900 20 840
  1 42 -0.975177
  2 42 3.64269
  3 42 6.23215
  4 42 -3.5324
  5 42 1.41609
  6 42 -6.55078
  7 42 -0.137589
  8 42 4.66936
  9 42 0.0842742
  10 42 -2.1628
  11 42 -5.77516
  12 42 -0.619565
  13 42 2.01775
  14 42 2.51858
  15 42 1.53729
  16 42 0.653668
  17 42 -0.674973
  18 42 0.826278
  19 42 -0.357619
  20 42 0.869949
72000 20 840
  1 42 -4.08637
  2 42 3.93433
  3 42 5.94926
  4 42 -0.158519
  5 42 -1.6186
  6 42 5.20876
  7 42 2.8091
  8 42 2.55679
  9 42 5.43896
  10 42 3.66678
  11 42 -1.569
  12 42 3.7623
  13 42 -0.498053
  14 42 2.46123
  15 42 -2.27164
  16 42 -2.28148
  17 42 1.03964
  18 42 -3.92225
  19 42 -4.34896
  20 42 2.77148
72100 20 840
  1 42 0.694475
  2 42 -1.49638
  3 42 4.30388
  4 42 -0.557949
  5 42 -3.22414
  6 42 2.31795
  7 42 4.77332
  8 42 -2.18103
  9 42 3.16252
  10 42 0.0176434
  11 42 -3.76551
  12 42 1.98701
  13 42 -1.71049
  14 42 2.32123
  15 42 1.944
  16 42 -3.30629
  17 42 -0.70579
  18 42 -4.89188
  19 42 1.48681
  20 42 2.83053
72200 20 840
  1 42 0.144402
  2 42 5.42713
  3 42 -1.29031
  4 42 -3.84518
  5 42 -2.83046
  6 42 -1.53142
  7 42 4.39658
  8 42 -2.23751
  9 42 -2.6118
  10 42 -3.64956
  11 42 0.697071
  12 42 2.95793
  13 42 2.29764
  14 42 -0.42536
  15 42 3.35806
  16 42 -3.75404
  17 42 4.06558
  18 42 -3.5764
  19 42 1.22074
  20 42 3.36959
72300 20 840
  1 42 -0.780573
  2 42 0.123579
  3 42 -1.71801
  4 42 2.56474
  5 42 5.56687
  6 42 -3.61877
  7 42 -1.81607
  8 42 1.61008
  9 42 3.11433
  10 42 2.24885
  11 42 0.975081
  12 42 -1.58732
  13 42 -3.44162
  14 42 2.24763
  15 42 -0.43923
  16 42 -2.63473
  17 42 -3.38128
  18 42 -5.52093
  19 42 -3.49091
  20 42 2.82597
72400 20 840
  1 42 -0.857077
  2 42 5.64155
  3 42 -0.57869
  4 42 -2.7971
  5 42 -1.10684
  6 42 6.33563
  7 42 0.241428
  8 42 -0.236598
  9 42 -1.93431
  10 42 1.20585
  11 42 3.39446
  12 42 2.12355
  13 42 -1.19166
  14 42 0.0118031
  15 42 4.71832
  16 42 0.744724
  17 42 -2.80796
  18 42 -4.1563
  19 42 2.31195
  20 42 5.80991
72500 20 840
  1 42 -3.32485
  2 42 -5.9211
  3 42 -0.888653
  4 42 0.313431
  5 42 -1.40944
  6 42 -2.32963
  7 42 -1.21906
  8 42 -0.58172
  9 42 0.983942
  10 42 -1.80084
  11 42 0.140801
  12 42 1.5432
  13 42 -0.740737
  14 42 0.532821
  15 42 2.00465
  16 42 1.15293
  17 42 -0.448922
  18 42 -3.87279
  19 42 6.24156
  20 42 3.19139
72600 20 840
  1 42 0.675801
  2 42 -2.03026
  3 42 1.01908
  4 42 -2.80443
  5 42 4.09228
  6 42 -3.74186
  7 42 -7.58554
  8 42 -0.688485
  9 42 -1.62339
  10 42 0.271512
  11 42 -0.42367
  12 42 -0.206781
  13 42 1.5667
  14 42 -2.58332
  15 42 -1.02953
  16 42 4.6742
  17 42 2.09284
  18 42 0.743942
  19 42 -0.0728444
  20 42 -2.08907
72700 20 840
  1 42 0.132855
  2 42 2.35615
  3 42 -0.711597
  4 42 0.263168
  5 42 -8.6478
  6 42 -3.94695
  7 42 -2.68428
  8 42 4.35851
  9 42 -0.643283
  10 42 -0.041063
  11 42 -1.54264
  12 42 -1.04677
  13 42 1.00826
  14 42 2.85593
  15 42 4.52803
  16 42 4.05896
  17 42 -1.0671
  18 42 5.20066
  19 42 0.0408316
  20 42 0.194815
72800 20 840
  1 42 -0.829131
  2 42 -1.25893
  3 42 1.57277
  4 42 -0.83061
  5 42 -0.884646
  6 42 0.872175
  7 42 -2.02798
  8 42 3.25063
  9 42 3.4562
  10 42 1.9189
  11 42 -1.55524
  12 42 1.40892
  13 42 0.997456
  14 42 0.477318
  15 42 -1.33058
  16 42 2.87827
  17 42 -0.389137
  18 42 -1.91399
  19 42 -6.62252
  20 42 -3.57125
72900 20 840
  1 42 -1.45704
  2 42 0.0745547
  3 42 6.5762
  4 42 3.98063
  5 42 -7.04747
  6 42 -3.99268
  7 42 3.4696
  8 42 2.51044
  9 42 -5.72548
  10 42 -2.243
  11 42 -0.422796
  12 42 -3.50777
  13 42 2.06277
  14 42 1.56004
  15 42 6.50405
  16 42 -0.0700056
  17 42 1.64706
  18 42 3.28095
  19 42 1.24226
  20 42 2.14048
73000 20 840
  1 42 -1.13705
  2 42 0.594614
  3 42 4.13156
  4 42 0.619488
  5 42 3.34421
  6 42 -1.27004
  7 42 2.95149
  8 42 3.11871
  9 42 1.85988
  10 42 -1.15858
  11 42 1.25775
  12 42 1.18893
  13 42 -1.78485
  14 42 -0.270249
  15 42 3.72258
  16 42 2.16554
  17 42 -2.38394
  18 42 -1.54243
  19 42 -3.48747
  20 42 2.5436
73100 20 840
  1 42 -0.0902246
  2 42 0.790899
  3 42 2.75028
  4 42 5.55565
  5 42 1.45625
  6 42 3.01459
  7 42 -1.46414
  8 42 1.53251
  9 42 -1.14408
  10 42 -1.8468
  11 42 6.18958
  12 42 1.13798
  13 42 -1.97914
  14 42 -0.291572
  15 42 2.72012
  16 42 -0.401444
  17 42 -4.86316
  18 42 1.57687
  19 42 -2.50221
  20 42 4.8465
73200 20 840
  1 42 -3.30118
  2 42 5.21497
  3 42 4.71941
  4 42 -3.02418
  5 42 -0.313391
  6 42 -0.102695
  7 42 4.9637
  8 42 3.05999
  9 42 -3.71692
  10 42 -3.24291
  11 42 -2.62769
  12 42 3.41292
  13 42 -1.24181
  14 42 -0.22511
  15 42 2.89581
  16 42 -0.0894837
  17 42 0.301876
  18 42 -3.41226
  19 42 1.15645
  20 42 4.0341
73300 20 840
  1 42 -3.30314
  2 42 -1.38681
  3 42 7.80078
  4 42 3.60727
  5 42 5.36105
  6 42 2.66629
  7 42 -0.175911
  8 42 0.0607634
  9 42 3.16649
  10 42 1.33864
  11 42 -0.517343
  12 42 -1.08836
  13 42 -0.00404296
  14 42 1.83583
  15 42 -2.46251
  16 42 -2.51148
  17 42 3.10269
  18 42 -1.52722
  19 42 -4.0591
  20 42 3.65804
73400 20 840
  1 42 -0.720412
  2 42 3.9981
  3 42 -0.333024
  4 42 0.193036
  5 42 -3.57663
  6 42 2.62681
  7 42 -2.3342
  8 42 -1.05924
  9 42 3.55026
  10 42 -1.99849
  11 42 0.266638
  12 42 1.5758
  13 42 -1.42283
  14 42 3.24101
  15 42 1.43739
  16 42 -3.00821
  17 42 -0.457473
  18 42 -3.45075
  19 42 3.21099
  20 42 4.24227
73500 20 840
  1 42 1.72974
  2 42 0.174179
  3 42 -3.08245
  4 42 -4.6823
  5 42 -3.84753
  6 42 0.0714538
  7 42 -0.207229
  8 42 0.0475164
  9 42 1.88927
  10 42 -0.902879
  11 42 -2.32078
  12 42 3.65439
  13 42 2.25434
  14 42 1.49879
  15 42 -3.25494
  16 42 1.00603
  17 42 -2.56134
  18 42 -3.32354
  19 42 0.562869
  20 42 2.81791
73600 20 840
  1 42 -1.96914
  2 42 -1.77089
  3 42 -3.66136
  4 42 -0.253213
  5 42 0.057358
  6 42 -5.39515
  7 42 -1.09212
  8 42 1.44383
  9 42 -3.86548
  10 42 2.38701
  11 42 0.0884908
  12 42 0.405609
  13 42 1.34114
  14 42 1.15302
  15 42 -2.24451
  16 42 -3.36966
  17 42 1.65936
  18 42 -6.33347
  19 42 -1.62027
  20 42 0.0897931
73700 20 840
  1 42 0.823638
  2 42 2.10309
  3 42 5.77844
  4 42 -2.40904
  5 42 -5.1754
  6 42 -3.83951
  7 42 4.32472
  8 42 2.49983
  9 42 -1.91317
  10 42 -0.946656
  11 42 -0.171951
  12 42 -0.497659
  13 42 0.67904
  14 42 3.66478
  15 42 4.59402
  16 42 2.13023
  17 42 0.909702
  18 42 -1.65092
  19 42 0.232333
  20 42 0.840948
73800 20 840
  1 42 -0.477577
  2 42 -1.95319
  3 42 -4.40937
  4 42 -4.18075
  5 42 -2.93891
  6 42 0.868268
  7 42 -0.929347
  8 42 -1.49407
  9 42 2.1672
  10 42 -0.382083
  11 42 6.04889
  12 42 2.48714
  13 42 -0.67995
  14 42 0.968523
  15 42 3.25762
  16 42 -0.78707
  17 42 -0.603358
  18 42 -5.74668
  19 42 1.98232
  20 42 4.08185
73900 20 840
  1 42 -2.35674
  2 42 -0.851711
  3 42 1.98835
  4 42 -5.05787
  5 42 2.61782
  6 42 -7.17612
  7 42 -7.40243
  8 42 0.483203
  9 42 -0.438492
  10 42 -2.44092
  11 42 0.152132
  12 42 4.56945
  13 42 -2.42373
  14 42 -1.51512
  15 42 2.47601
  16 42 5.74384
  17 42 -4.04673
  18 42 -1.81374
  19 42 4.48747
  20 42 0.129253
74000 20 840
  1 42 -2.14183
  2 42 3.15115
  3 42 5.31911
  4 42 -4.4408
  5 42 1.50737
  6 42 -2.45565
  7 42 -3.76669
  8 42 2.47062
  9 42 -0.494968
  10 42 -2.19027
  11 42 -1.20831
  12 42 1.5717
  13 42 2.39431
  14 42 -3.17232
  15 42 1.83953
  16 42 6.82269
  17 42 1.24542
  18 42 -0.682787
  19 42 -0.279707
  20 42 0.870307
74100 20 840
  1 42 -0.744598
  2 42 -1.46638
  3 42 3.88893
  4 42 3.07777
  5 42 1.81888
  6 42 1.70864
  7 42 -0.619785
  8 42 1.94133
  9 42 4.49111
  10 42 -1.15308
  11 42 -0.682177
  12 42 0.577838
  13 42 -1.4094
  14 42 1.55313
  15 42 1.10938
  16 42 0.276493
  17 42 -0.803986
  18 42 -1.15213
  19 42 -4.59632
  20 42 -2.81994
74200 20 840
  1 42 2.25869
  2 42 2.58345
  3 42 4.48115
  4 42 -3.15982
  5 42 -2.7064
  6 42 4.52109
  7 42 3.90302
  8 42 0.670846
  9 42 1.09901
  10 42 -3.30395
  11 42 2.91654
  12 42 2.54148
  13 42 2.91589
  14 42 2.18967
  15 42 3.0438
  16 42 1.18601
  17 42 -0.984767
  18 42 2.75974
  19 42 -2.02071
  20 42 -0.139807
74300 20 840
  1 42 -2.24252
  2 42 -0.987657
  3 42 4.00869
  4 42 4.83167
  5 42 1.02528
  6 42 -2.53531
  7 42 3.34956
  8 42 3.29256
  9 42 2.90114
  10 42 1.4484
  11 42 -2.30026
  12 42 0.516823
  13 42 -0.0920077
  14 42 1.44797
  15 42 -0.238191
  16 42 -2.16865
  17 42 1.32522
  18 42 2.37417
  19 42 -6.02405
  20 42 1.77986
74400 20 840
  1 42 -1.05237
  2 42 2.95236
  3 42 8.06001
  4 42 3.19446
  5 42 -0.622831
  6 42 -0.624951
  7 42 -1.25727
  8 42 4.07228
  9 42 -1.04464
  10 42 -2.15697
  11 42 2.48293
  12 42 0.206682
  13 42 -1.28115
  14 42 0.463297
  15 42 1.28219
  16 42 -1.11504
  17 42 1.0897
  18 42 2.79863
  19 42 -5.17163
  20 42 1.30689
74500 20 840
  1 42 -2.80497
  2 42 2.4897
  3 42 2.37458
  4 42 2.21228
  5 42 -5.29713
  6 42 2.16641
  7 42 9.43789
  8 42 3.78478
  9 42 -1.2704
  10 42 -2.2276
  11 42 -0.561982
  12 42 -0.695716
  13 42 0.65298
  14 42 2.3845
  15 42 2.06628
  16 42 -5.60942
  17 42 -2.2705
  18 42 -2.06306
  19 42 1.87453
  20 42 6.48624
74600 20 840
  1 42 -2.5744
  2 42 -3.97929
  3 42 0.493186
  4 42 -3.12429
  5 42 5.79338
  6 42 1.27505
  7 42 1.46305
  8 42 -1.69539
  9 42 -0.719189
  10 42 2.77254
  11 42 -0.678501
  12 42 2.89328
  13 42 -2.28902
  14 42 0.510678
  15 42 -1.88902
  16 42 -6.35221
  17 42 -3.71389
  18 42 -4.76646
  19 42 0.736113
  20 42 4.57112
74700 20 840
  1 42 -3.27711
  2 42 1.6001
  3 42 6.73277
  4 42 2.32878
  5 42 -5.28791
  6 42 -3.72853
  7 42 -4.94998
  8 42 -0.347731
  9 42 -2.47406
  10 42 -1.60349
  11 42 -2.77999
  12 42 2.09301
  13 42 -1.01538
  14 42 1.42312
  15 42 3.44209
  16 42 1.55373
  17 42 1.28009
  18 42 1.9369
  19 42 2.94785
  20 42 5.99212
74800 20 840
  1 42 -0.0995347
  2 42 2.29185
  3 42 -2.84073
  4 42 -2.09974
  5 42 -0.288491
  6 42 -0.126875
  7 42 -5.26073
  8 42 0.166717
  9 42 3.07391
  10 42 -2.67096
  11 42 -3.28033
  12 42 0.901171
  13 42 -1.99391
  14 42 0.378601
  15 42 -0.37079
  16 42 -0.754675
  17 42 -0.326765
  18 42 -4.9965
  19 42 -0.435607
  20 42 0.783064
74900 20 840
  1 42 -1.33792
  2 42 1.4407
  3 42 -1.76214
  4 42 0.18821
  5 42 0.523338
  6 42 1.14721
  7 42 -1.55389
  8 42 0.200209
  9 42 0.532732
  10 42 -1.23765
  11 42 4.02195
  12 42 1.34356
  13 42 2.30385
  14 42 2.19365
  15 42 0.140596
  16 42 -1.45259
  17 42 -2.85313
  18 42 -3.33897
  19 42 0.787568
  20 42 -0.129458
75000 20 840
  1 42 -1.38313
  2 42 -1.797
  3 42 2.06331
  4 42 -2.53548
  5 42 0.538883
  6 42 -3.56932
  7 42 2.39636
  8 42 1.33765
  9 42 -1.24345
  10 42 2.4476
  11 42 -1.75939
  12 42 0.582333
  13 42 1.01627
  14 42 2.28804
  15 42 1.0261
  16 42 2.14685
  17 42 -2.15153
  18 42 -4.64399
  19 42 0.684334
  20 42 3.00994
75100 20 840
  1 42 -0.158173
  2 42 -2.28981
  3 42 0.546913
  4 42 0.988188
  5 42 2.22271
  6 42 -0.951152
  7 42 -2.42257
  8 42 0.45632
  9 42 -0.00283046
  10 42 1.32135
  11 42 4.02714
  12 42 1.03289
  13 42 -1.6958
  14 42 -0.527673
  15 42 1.49288
  16 42 3.23959
  17 42 1.02946
  18 42 -0.9516
  19 42 -2.43661
  20 42 1.61775
75200 20 840
  1 42 0.443852
  2 42 -0.0711309
  3 42 -0.0959675
  4 42 -1.9407
  5 42 -3.89658
  6 42 -7.62037
  7 42 -2.24775
  8 42 3.63331
  9 42 -1.49389
  10 42 -7.6028
  11 42 2.79068
  12 42 1.69899
  13 42 -1.34789
  14 42 2.04283
  15 42 4.785
  16 42 3.57819
  17 42 -1.9078
  18 42 -0.742468
  19 42 2.14593
  20 42 -0.465303
75300 20 840
  1 42 -1.34194
  2 42 1.18844
  3 42 0.987432
  4 42 -4.23986
  5 42 1.99869
  6 42 -1.51067
  7 42 0.832102
  8 42 1.99887
  9 42 2.93505
  10 42 2.11463
  11 42 -3.44299
  12 42 1.4315
  13 42 0.667551
  14 42 0.0684097
  15 42 -2.24391
  16 42 3.4037
  17 42 -1.50321
  18 42 -3.8522
  19 42 -2.47206
  20 42 1.27097
75400 20 840
  1 42 -3.25548
  2 42 -0.140353
  3 42 8.07923
  4 42 4.05427
  5 42 0.796865
  6 42 -0.556698
  7 42 -2.87244
  8 42 -1.49449
  9 42 3.64648
  10 42 1.13187
  11 42 1.66341
  12 42 1.5303
  13 42 -3.40572
  14 42 2.19641
  15 42 3.20474
  16 42 3.13327
  17 42 -1.2923
  18 42 -0.559622
  19 42 -0.524798
  20 42 5.52806
75500 20 840
  1 42 2.2128
  2 42 2.58087
  3 42 7.41863
  4 42 -2.61793
  5 42 -4.52019
  6 42 2.66691
  7 42 -4.12784
  8 42 -0.14779
  9 42 3.29337
  10 42 -7.81995
  11 42 -2.77087
  12 42 2.73354
  13 42 1.23148
  14 42 -1.24389
  15 42 1.05667
  16 42 7.39306
  17 42 1.21372
  18 42 0.503907
  19 42 -1.23312
  20 42 2.00456
75600 20 840
  1 42 0.673707
  2 42 1.43802
  3 42 -3.21148
  4 42 -0.0998674
  5 42 2.25351
  6 42 0.782783
  7 42 2.06875
  8 42 0.974643
  9 42 -0.00382969
  10 42 -5.42524
  11 42 2.12989
  12 42 -0.204518
  13 42 2.36483
  14 42 -0.0152966
  15 42 -0.0732999
  16 42 -2.21296
  17 42 -2.09498
  18 42 -1.43995
  19 42 -3.93516
  20 42 0.125011
75700 20 840
  1 42 -0.820468
  2 42 1.12684
  3 42 8.65558
  4 42 1.03818
  5 42 2.49697
  6 42 -2.20746
  7 42 4.20257
  8 42 3.7093
  9 42 0.441084
  10 42 -0.85181
  11 42 0.242133
  12 42 1.69323
  13 42 2.38759
  14 42 2.96069
  15 42 0.981529
  16 42 1.09191
  17 42 -3.16597
  18 42 0.154505
  19 42 -8.69671
  20 42 -3.24191
75800 20 840
  1 42 -0.0672077
  2 42 2.01621
  3 42 7.21796
  4 42 1.68332
  5 42 -5.24064
  6 42 5.64852
  7 42 4.27226
  8 42 0.337515
  9 42 -3.32952
  10 42 -1.50143
  11 42 1.73208
  12 42 -2.02534
  13 42 0.717385
  14 42 3.34564
  15 42 3.72146
  16 42 -3.02657
  17 42 2.06559
  18 42 1.13228
  19 42 -1.95409
  20 42 4.41191
75900 20 840
  1 42 0.811225
  2 42 -1.11356
  3 42 1.39875
  4 42 -1.11359
  5 42 1.21176
  6 42 0.0783531
  7 42 1.83133
  8 42 1.70772
  9 42 -2.40594
  10 42 -3.81664
  11 42 1.39811
  12 42 2.77258
  13 42 -1.59798
  14 42 1.21141
  15 42 4.99886
  16 42 -3.86493
  17 42 0.814961
  18 42 -0.250854
  19 42 4.22481
  20 42 3.96935
76000 20 840
  1 42 -1.26053
  2 42 -0.998208
  3 42 0.430909
  4 42 -4.08591
  5 42 -3.36203
  6 42 -6.54057
  7 42 -5.3815
  8 42 3.6365
  9 42 -2.70794
  10 42 -3.20894
  11 42 -3.23589
  12 42 0.988971
  13 42 2.75489
  14 42 1.48637
  15 42 2.0128
  16 42 -1.85086
  17 42 -3.64372
  18 42 -0.952566
  19 42 4.4067
  20 42 2.94468
76100 20 840
  1 42 -5.44614
  2 42 0.0500295
  3 42 0.123139
  4 42 0.011664
  5 42 0.427481
  6 42 -4.20641
  7 42 -1.08972
  8 42 2.30578
  9 42 1.60732
  10 42 6.38893
  11 42 -2.73141
  12 42 1.33428
  13 42 -0.905809
  14 42 2.65791
  15 42 -1.08089
  16 42 -1.85616
  17 42 -3.8249
  18 42 -4.29147
  19 42 0.804044
  20 42 5.09891
76200 20 840
  1 42 -1.55651
  2 42 0.305962
  3 42 4.47243
  4 42 -0.725648
  5 42 -5.17204
  6 42 0.164975
  7 42 -4.53056
  8 42 -2.06515
  9 42 -0.0884437
  10 42 -2.29854
  11 42 0.651478
  12 42 2.91515
  13 42 -3.07138
  14 42 2.66863
  15 42 3.55936
  16 42 1.08608
  17 42 -0.256746
  18 42 -1.10863
  19 42 1.47676
  20 42 1.48026
76300 20 840
  1 42 -2.18415
  2 42 1.69673
  3 42 -3.02141
  4 42 -0.843953
  5 42 -3.03502
  6 42 1.11272
  7 42 -1.51514
  8 42 -1.1242
  9 42 3.1968
  10 42 -0.264008
  11 42 -4.0982
  12 42 0.366641
  13 42 -0.697847
  14 42 0.00323971
  15 42 0.891907
  16 42 -0.4414
  17 42 1.21411
  18 42 -5.684
  19 42 1.53054
  20 42 1.86396
76400 20 840
  1 42 -0.970946
  2 42 1.57204
  3 42 -1.28241
  4 42 2.68454
  5 42 6.6119
  6 42 -3.24795
  7 42 -1.24953
  8 42 0.890495
  9 42 4.44235
  10 42 3.20101
  11 42 4.40831
  12 42 0.910222
  13 42 -1.71333
  14 42 -0.63306
  15 42 -0.012206
  16 42 1.33332
  17 42 -3.72642
  18 42 -2.12062
  19 42 -5.3234
  20 42 0.477458
76500 20 840
  1 42 -4.50514
  2 42 0.503161
  3 42 0.701282
  4 42 3.2129
  5 42 -4.32537
  6 42 1.26699
  7 42 -2.65001
  8 42 3.48896
  9 42 0.249531
  10 42 -2.04187
  11 42 3.12887
  12 42 1.87947
  13 42 1.01756
  14 42 0.181374
  15 42 1.22471
  16 42 3.78322
  17 42 -3.45539
  18 42 -4.7097
  19 42 -3.5506
  20 42 -0.288498
76600 20 840
  1 42 -0.336301
  2 42 -0.532057
  3 42 0.106704
  4 42 -0.246137
  5 42 6.53257
  6 42 2.43669
  7 42 7.08957
  8 42 0.870932
  9 42 -2.65786
  10 42 -1.14366
  11 42 2.2338
  12 42 0.0225904
  13 42 -3.25169
  14 42 0.719184
  15 42 -0.445446
  16 42 -0.87115
  17 42 -1.57894
  18 42 -1.6927
  19 42 0.0229685
  20 42 1.25377
76700 20 840
  1 42 -0.221317
  2 42 -1.80855
  3 42 6.76344
  4 42 2.13047
  5 42 3.37169
  6 42 -1.31631
  7 42 2.15394
  8 42 0.88942
  9 42 0.83456
  10 42 -2.92904
  11 42 4.70537
  12 42 2.66686
  13 42 -0.864586
  14 42 -0.380727
  15 42 2.59089
  16 42 0.131537
  17 42 2.41656
  18 42 2.974
  19 42 1.22959
  20 42 0.529262
76800 20 840
  1 42 0.249075
  2 42 -0.374898
  3 42 7.36973
  4 42 1.94966
  5 42 -5.0532
  6 42 -3.32692
  7 42 -4.35667
  8 42 3.21217
  9 42 5.42945
  10 42 -0.559742
  11 42 -3.87731
  12 42 0.267494
  13 42 -1.83128
  14 42 3.15931
  15 42 -2.19838
  16 42 2.44375
  17 42 -1.45748
  18 42 3.95412
  19 42 -1.85987
  20 42 3.41391
76900 20 840
  1 42 -0.441277
  2 42 4.34866
  3 42 2.00657
  4 42 -2.728
  5 42 -2.87393
  6 42 2.95446
  7 42 -0.832061
  8 42 3.04194
  9 42 0.785563
  10 42 -1.34862
  11 42 1.14846
  12 42 2.5251
  13 42 1.03207
  14 42 -0.907661
  15 42 -3.2574
  16 42 -1.1269
  17 42 1.38025
  18 42 1.08174
  19 42 -0.152684
  20 42 2.11373
77000 20 840
  1 42 -1.037
  2 42 -3.89052
  3 42 5.19788
  4 42 -1.22187
  5 42 -5.04412
  6 42 -4.26153
  7 42 -2.67359
  8 42 3.91515
  9 42 0.103026
  10 42 -5.69158
  11 42 -5.68158
  12 42 0.480146
  13 42 2.92391
  14 42 3.66505
  15 42 2.09146
  16 42 -0.433683
  17 42 -1.88961
  18 42 -2.81226
  19 42 -1.18617
  20 42 -1.85981
77100 20 840
  1 42 3.17268
  2 42 1.81645
  3 42 4.02893
  4 42 -4.21006
  5 42 4.25846
  6 42 0.865176
  7 42 4.97738
  8 42 -0.718525
  9 42 1.28814
  10 42 3.95234
  11 42 -0.827017
  12 42 0.695999
  13 42 1.92725
  14 42 0.865608
  15 42 -0.188575
  16 42 -0.482295
  17 42 1.01892
  18 42 -1.30375
  19 42 -2.90187
  20 42 1.31877
77200 20 840
  1 42 0.742923
  2 42 0.125531
  3 42 2.72439
  4 42 1.20339
  5 42 -3.80127
  6 42 -2.58475
  7 42 0.960012
  8 42 1.66629
  9 42 1.22692
  10 42 -4.34127
  11 42 1.67812
  12 42 2.98673
  13 42 -0.527611
  14 42 4.71614
  15 42 7.33944
  16 42 -2.46546
  17 42 -2.65624
  18 42 0.157369
  19 42 0.734484
  20 42 1.13477
77300 20 840
  1 42 -1.84468
  2 42 3.63919
  3 42 0.231487
  4 42 -6.59529
  5 42 1.5267
  6 42 1.98182
  7 42 -3.55849
  8 42 2.75972
  9 42 -1.89786
  10 42 -2.8481
  11 42 -2.02564
  12 42 4.18785
  13 42 2.41135
  14 42 0.110526
  15 42 2.18503
  16 42 -0.286188
  17 42 2.35074
  18 42 -4.05911
  19 42 1.13587
  20 42 -0.0721764
77400 20 840
  1 42 -3.8466
  2 42 2.91463
  3 42 0.571341
  4 42 0.706261
  5 42 5.17596
  6 42 -2.27937
  7 42 3.2195
  8 42 0.662406
  9 42 -1.6733
  10 42 0.831958
  11 42 1.90605
  12 42 -0.614551
  13 42 -0.867013
  14 42 0.806211
  15 42 3.33992
  16 42 -5.06346
  17 42 0.212707
  18 42 -3.78748
  19 42 5.01091
  20 42 5.2261
77500 20 840
  1 42 -2.04691
  2 42 -2.56648
  3 42 4.32319
  4 42 -3.0941
  5 42 -0.420987
  6 42 -1.05241
  7 42 -5.31584
  8 42 -1.94341
  9 42 7.18208
  10 42 -0.0356157
  11 42 -0.563579
  12 42 5.4554
  13 42 -1.54684
  14 42 3.10435
  15 42 0.894179
  16 42 3.15404
  17 42 -2.75726
  18 42 -5.70626
  19 42 0.871697
  20 42 3.10616
77600 20 840
  1 42 0.0448716
  2 42 1.54422
  3 42 -6.36496
  4 42 -0.00455748
  5 42 -5.83042
  6 42 1.33066
  7 42 -3.13312
  8 42 -2.28089
  9 42 1.0569
  10 42 0.359852
  11 42 -0.0417411
  12 42 1.696
  13 42 -3.34118
  14 42 2.01795
  15 42 -2.5025
  16 42 1.15258
  17 42 -1.37761
  18 42 -0.915137
  19 42 2.59089
  20 42 6.12881
77700 20 840
  1 42 -3.78283
  2 42 0.501729
  3 42 -2.68494
  4 42 0.494568
  5 42 -0.88492
  6 42 -4.09713
  7 42 -2.84614
  8 42 2.64155
  9 42 2.87876
  10 42 -0.793233
  11 42 -2.22761
  12 42 3.24934
  13 42 -0.363783
  14 42 0.0145083
  15 42 0.778468
  16 42 3.94321
  17 42 -0.289146
  18 42 -4.95097
  19 42 -4.16073
  20 42 -1.25436
77800 20 840
  1 42 -0.903321
  2 42 0.151264
  3 42 2.31605
  4 42 5.04186
  5 42 -6.15979
  6 42 -1.23831
  7 42 -1.73976
  8 42 1.31774
  9 42 1.60651
  10 42 1.08914
  11 42 -0.20487
  12 42 -4.19803
  13 42 1.44121
  14 42 3.26272
  15 42 0.830257
  16 42 3.93693
  17 42 -0.42611
  18 42 -0.686067
  19 42 -8.49642
  20 42 -2.1937
77900 20 840
  1 42 0.198912
  2 42 1.98798
  3 42 -0.142465
